Gender,Business,Age,Salary,Dependancies,Months,Calls,Type,Billing,Unit_Sales,Total_Sales,Rating,Bonus,BasePay,Unit_Price,Volume,openingbalance,closingbalance,low
Male,0,42,175674.01,No,9,Yes,Month-to-month,Yes,88.05,801.3,No,2789.86,126681.6,40.119999,22024300,39.240002,39.990002,39.099998
Female,1,53,72496.05,No,66,Yes,One year,Yes,105.95,6975.25,Yes,2601.5,96686.7,32.27007,8469500,19.24909676,19.0701569,18.95084616
Male,0,31,145250.43,Yes,3,Yes,Month-to-month,No,91.85,257.05,Yes,11321,112351.31,31.1,63228100,30.309999,30.959999,30.26
Female,0,37,180712.52,No,54,Yes,Two year,No,20.1,1079.45,No,309.38,129146.04,7.819947,11342500,30.56109383,31.16745671,30.52067288
Female,0,23,180622.43,Yes,1,No,Month-to-month,No,40.1,40.1,Yes,10949.84,110242.85,75.68,942900,73.610001,75.339996,73.470001
Female,0,32,86306.75,Yes,64,Yes,Two year,No,110.3,6997.3,No,5650.11,67502.5,104.529999,132000,103.199997,103.82,103.010002
Female,1,46,150156.82,No,31,Yes,Month-to-month,Yes,73.9,2217.15,Yes,5008.55,115506.01,10.95,33723700,10.43,10.73,10.43
Female,0,44,101617.43,No,14,Yes,Month-to-month,Yes,89.8,1129.1,Yes,7306.46,111552.44,57.889994,1212100,49.35232902,49.87046805,49.04144991
Female,0,42,85424.34,No,12,Yes,One year,Yes,85.15,979.05,No,18233.66,110187.27,17.969999,7066300,17.75,17.870001,17.73
Male,1,34,197221.81,No,67,Yes,One year,Yes,60.95,4119.4,No,6150.25,123205.98,77.769997,2509400,38.16,38.8100015,38.1150015
Female,0,40,70196.57,Yes,35,Yes,Month-to-month,No,72.25,2568.55,Yes,45362.8,63905.99,20.290001,1497900,20.02,20.25,19.93
Female,0,68,110440.5,No,45,Yes,Two year,No,73.55,3349.1,No,10607.33,110203.11,50.639999,8078600,50.5,50.009998,49.650002
Male,0,38,124389.61,No,10,Yes,Month-to-month,No,46,492.1,No,8938.81,112380.7,48.939999,5055000,48.799999,48.419998,47.860001
Female,1,30,3183.15,No,29,Yes,Month-to-month,Yes,58.55,1718.95,No,7852.35,100279.97,53.029999,17685500,7.518571429,7.284285571,7.27
Female,0,28,146723.72,No,24,Yes,One year,No,24.6,605.25,No,1386.43,88062,54.07,2802900,51.09,53.169998,51.09
Male,0,32,2139.25,Yes,66,Yes,Two year,Yes,19.75,1344.5,No,9223.21,112441.82,15.57,3255300,6.094302947,6.098231827,6.070726916
Male,0,44,69228.2,No,51,Yes,One year,No,86.35,4267.15,No,8678.81,95881.85,65.830002,7311600,16.3724995,16.2474995,16.1875
Female,0,56,115462.27,No,45,Yes,Two year,No,25.5,1121.05,No,0,129297.34,59.830167,2044300,53.52348908,53.57769998,52.91814408
Female,0,50,62375.1,No,49,Yes,One year,No,19,918.7,No,836.71,128426.81,47.230003,4252200,41.71324797,42.34445086,41.62308025
Female,0,31,91829.17,No,29,Yes,Two year,Yes,19.55,521.8,No,6614.58,86840,24.34,2016600,24.25,24.049999,24
Male,0,40,182547.04,Yes,40,Yes,Month-to-month,Yes,110.1,4469.1,No,17823.88,105934.68,53.959999,2677100,53.75,53.150002,52.759998
Female,1,46,14725.36,No,37,Yes,Month-to-month,Yes,96.55,3580.3,Yes,13864.89,82961.07,34.25,5474000,33.630001,33.650002,33.599998
Male,0,40,126996.67,No,25,Yes,Month-to-month,No,69.75,1729.35,No,16886.17,90098.42,51.66,2012600,51.380001,51.299999,51
Female,0,35,133991.11,No,22,No,Month-to-month,Yes,50.6,1073.3,No,15560.51,103095.99,48.540001,4450700,48.389999,47.91,47.380001
Male,0,38,169920.92,No,72,No,Two year,Yes,65.6,4566.5,No,6166.37,115705.97,17.82,15213100,17.690001,17.629999,17.33
Female,0,52,80259.67,No,7,No,Month-to-month,Yes,40.1,293.3,Yes,4777.68,111651.6,15.55,2204300,15.46,15.45,15.42
Male,0,41,191035.18,Yes,33,Yes,Two year,No,82.1,2603.1,No,16158.03,100138.04,27.74,676800,27.530001,27.540001,27.42
Female,0,69,40421.87,No,23,Yes,Month-to-month,Yes,79.1,1783.75,No,10419.16,105934.68,45.999998,1537600,20.01400762,19.98336587,19.91770355
Male,1,34,155643.04,No,24,Yes,Month-to-month,Yes,101.25,2440.15,Yes,12995.8,99014.4,39,3447500,38.740002,38.110001,38.040001
Female,0,30,78670.52,No,1,Yes,Month-to-month,No,79.55,79.55,Yes,14885.82,106536.58,25.58,44685200,25.129999,25.34,25.049999
Male,0,44,104240.77,No,69,Yes,Two year,No,90.65,6322.1,No,12276.17,112401.09,38.98,684800,38.77,38.790001,38.459999
Female,0,28,95957.09,Yes,3,Yes,One year,Yes,20.55,57.4,No,11923.74,105346.24,80.430007,4709500,75.9596977,77.0153618,75.93090499
Male,0,77,59595.66,No,56,Yes,One year,Yes,75.75,4284.65,No,17348.82,105934.66,31.66,2300000,31.530001,31.35,31.1
Male,0,34,46266.63,No,65,Yes,One year,Yes,110,7138.65,No,16960.14,99942.29,16.92,2227400,16.67,16.860001,16.610001
Male,0,36,189085.07,No,71,Yes,One year,No,20.85,1539.75,No,15820.26,86840.01,22.370001,1133900,22.370001,22.26,22.139999
Female,1,34,123954.15,No,14,Yes,Month-to-month,Yes,80.35,1058.1,No,11702.03,86840,39.119999,2043500,38.759998,38.93,38.630001
Female,0,31,129803.08,No,2,Yes,Month-to-month,Yes,70.15,123.8,No,1730.54,106046.08,44.740002,1249600,44.720001,44.490002,44.43
Female,0,43,18761.92,No,32,Yes,One year,No,84.05,2781.85,Yes,2073.29,126984,214.729996,1402500,212.970001,208.770004,206.009995
Male,0,34,43540.59,No,40,Yes,Month-to-month,No,67.45,2731,No,0,129030.08,30.82,830200,30.42,30.58,30.42
Male,0,45,62193.92,No,1,Yes,Month-to-month,No,20.75,20.75,No,1959.36,98014.7,32.98,2590000,32.900002,32.82,32.650002
Male,0,27,129130.09,No,1,Yes,Month-to-month,Yes,89.1,89.1,Yes,7753.81,118059.03,62.919998,7211600,62.02,62.799999,61.759998
Female,0,30,16146,No,7,Yes,Month-to-month,Yes,69.9,497.3,No,0,128980.4,19.5,47267900,19.200001,19.379999,19.129999
Female,0,55,22442.13,No,15,Yes,Month-to-month,Yes,51.1,711.15,No,17934.89,99746.26,25.83,1713600,25.530001,25.65,25.08
Female,0,60,78194.37,Yes,17,Yes,Month-to-month,No,94.4,1607.2,Yes,5171.16,117324.04,61.740002,9139500,61.419998,61.580002,61.380001
Male,0,19,124297.32,No,19,Yes,Month-to-month,Yes,78.25,1490.95,Yes,17025.75,100127.07,17.85,2544900,17.73,17.75,17.57
Male,0,21,104648.58,No,71,Yes,Two year,No,25.55,1898.1,No,0,128928.4,58.939999,1003100,58.029999,58.790001,57.560001
Female,0,31,166423.66,Yes,54,Yes,Two year,No,60,3273.95,No,0,128923.3,11.41,6357200,11.31,11.23,11.15
Male,0,34,157137.23,No,31,Yes,Month-to-month,Yes,90.55,2929.75,No,1698.92,127208.74,21.67,1147700,21.34,21.65,21.32
Female,0,57,34134.14,No,11,Yes,Month-to-month,No,76.4,838.7,No,14741.51,106065.21,25.790001,766700,25.58,25.690001,25.379999
Female,1,64,112520.07,No,18,Yes,Month-to-month,Yes,84.95,1443.65,No,1387.6,123240,49.98,4602200,49.48,49.599998,49.48
Female,1,38,128481.5,No,72,Yes,Two year,Yes,110.1,7746.7,No,11512.46,110262.81,57.98,3064100,56.93,57.84,56.439999
Female,1,38,16491.64,No,71,Yes,Month-to-month,Yes,99.65,6951.15,No,15704.2,105934.66,33.560001,523700,33.25,33.509998,33.169998
Male,1,25,132979.43,No,5,No,Month-to-month,No,45.4,214.75,No,6099.56,86840.02,37.810001,375300,37.57,37.73,37.470001
Male,0,43,196645.87,No,38,Yes,One year,No,69,2669.45,No,5075,119165.72,63.68,4485400,31.4050005,31.3950005,31.215
Male,0,44,127506.76,Yes,5,Yes,Month-to-month,Yes,48.65,235.2,No,19080.86,100565.43,32.549999,1025000,32.549999,32.27,32.240002
Male,1,35,147930.46,No,2,Yes,Month-to-month,Yes,44.15,92.65,Yes,16297.2,101951.75,42.150002,550800,41.700001,42.130001,41.650002
Female,1,30,179689.05,No,52,Yes,Two year,No,59.85,3103.25,No,1130,127677.49,54.290001,2394600,53.529999,54.080002,52.98
Female,1,54,2619.64,No,8,Yes,Month-to-month,Yes,75.75,606.25,Yes,9153.59,105934.67,79.550003,785100,79.349998,79.120003,78.550003
Female,0,26,166799.93,No,68,Yes,Two year,Yes,80.65,5330.2,No,16949.93,106716.8,44.130001,571500,43.549999,43.639999,43.509998
Male,0,46,133516.51,Yes,69,Yes,One year,Yes,20.55,1403.1,No,11662.44,106987.88,20.4,5720000,20.209999,19.440001,19.34
Female,0,41,163736.09,No,42,Yes,Month-to-month,Yes,66.4,2727.8,No,17345.73,106499.71,82.870003,1401500,82.870003,81.010002,80.879997
Female,0,24,179488.41,No,50,Yes,Two year,Yes,100.2,5038.45,No,17253.05,102271.82,52.700001,794000,51.689999,52.529999,51.509998
Female,0,44,113291.75,No,1,Yes,Month-to-month,Yes,19.1,19.1,Yes,1095,127677.49,48.720001,13751800,48.259998,48.369999,48.220001
Male,1,45,64907.48,No,1,Yes,Month-to-month,Yes,80.3,80.3,Yes,1055.86,126984,40.810001,748900,39.98,40.549999,39.900002
Male,0,36,141364.27,No,33,Yes,Month-to-month,Yes,44.55,1462.6,No,5985.28,86840.02,54.139999,3984400,13.34749975,13.505,13.3175
Female,0,43,101141.28,No,7,Yes,Month-to-month,No,20.35,150.6,No,17916.99,98513.83,27.549999,3337500,26.67,27.459999,26.59
Male,0,26,183490.99,Yes,64,Yes,Month-to-month,Yes,91.8,5960.5,No,7537.7,112401.08,24.9,283500,24.65,24.620001,24.549999
Female,0,31,4798.12,No,1,Yes,Month-to-month,Yes,74.9,74.9,Yes,4692.05,117887.4,6.57,31881500,6.34,6.55,6.3
Male,0,45,131807.14,No,59,Yes,Two year,Yes,20.2,1192.3,No,13161.97,109292.32,28.93,1192300,28.379999,28.82,28.26
Female,0,39,97192.76,No,6,Yes,Month-to-month,No,50.35,314.55,No,6544.05,117283.3,30,2076800,29.610001,29.77,29.440001
Female,0,42,164128.58,No,3,Yes,Month-to-month,No,18.8,56,No,0,128686.47,93.209999,3532600,91.809998,92.330002,91.349998
Female,0,36,176809.87,No,15,Yes,Month-to-month,No,20.45,330.8,No,0,128686.4,85.639999,496900,85.160004,85.110001,84.660004
Male,0,48,110059.38,Yes,13,Yes,One year,Yes,64.75,877.35,No,17924.45,105934.66,48.860001,627400,48.200001,48.599998,48.200001
Female,0,44,108398.63,No,23,Yes,Month-to-month,Yes,98.7,2249.1,No,9984,118692.02,52.580002,540700,52.139999,52.5,51.950001
Male,1,66,47117.03,No,31,Yes,Month-to-month,No,89.45,2807.65,No,0,128657.87,45.880001,8125600,11.4325,11.3999995,11.38249975
Male,0,48,124720.68,No,29,Yes,One year,Yes,58.75,1696.2,No,15736.54,90770.53,53.310001,3101200,52.009998,53.279999,51.900002
Female,0,22,53328.7,No,49,Yes,One year,No,20.7,1032.05,No,7178.33,121160.26,29.299999,1439700,29.200001,29.219999,28.99
Female,0,35,82634.41,No,56,Yes,Month-to-month,Yes,85.6,4902.8,No,10056.47,113947.25,54.419998,2846100,53.799999,54.389999,53.52
Female,0,27,147059.16,No,63,Yes,Two year,Yes,80.3,4995.35,No,1900.33,93291.9,23.6,15517400,11.62,11.7749995,11.6049995
Male,0,40,141946.92,No,63,Yes,Two year,No,79.8,5034.05,No,1631.41,126984,37.59,473300,37.220001,37.549999,37.209999
Male,1,74,123583.85,Yes,24,Yes,Month-to-month,Yes,79.85,1857.75,No,3840.72,85239.6,19.34,6612800,19,19.18,18.959999
Male,1,50,155915.24,No,36,Yes,One year,No,54.1,1992.85,No,245.98,128357.49,22.280001,4696700,22,22.18,21.790001
Female,1,33,29076.27,No,9,Yes,Month-to-month,Yes,80.85,751.65,Yes,0,128594,21.530001,913300,21.51,21.32,21.17
Male,0,22,97382.8,No,3,No,Month-to-month,No,24.75,66.95,Yes,6019.19,115882,60.709999,1073400,60.259998,60.529999,60.130001
Female,0,39,57643.55,No,21,Yes,One year,No,80.9,1714.95,No,13098.01,106065.2,28.66,588300,27.99,28.48,27.99
Male,0,35,66006.75,Yes,13,Yes,One year,No,24.5,343.6,No,12464.12,111633.75,62.669998,653100,62.459999,62.110001,62.099998
Male,0,31,72350.47,Yes,1,Yes,Month-to-month,Yes,20.15,20.15,No,13633.12,105934.63,71.830002,7211800,70.110001,71.290001,70.110001
Female,0,45,197789.83,Yes,25,Yes,One year,No,20.05,520.1,No,1586.57,126768.26,51.66,1443400,50.52,50.59,50
Male,0,41,65520.74,Yes,71,Yes,Two year,Yes,19.6,1387.45,No,8818.96,112498.91,44.41,267000,44.060001,44.099998,43.93
Male,0,41,31825.84,No,66,Yes,One year,Yes,114.3,7383.7,No,17533.8,105081.78,45.98,468500,45.830002,45.639999,45.16
Female,0,34,185561.89,No,45,Yes,One year,Yes,100.3,4483.95,No,9555.65,118978.52,33.509998,2654200,33.490002,33.439999,33.27
Female,0,37,25803.59,No,22,Yes,Month-to-month,Yes,80,1706.45,No,19534.73,102581.33,76.549995,2790200,71.13828786,71.76857479,70.57385042
Female,0,71,154337.47,No,67,Yes,One year,Yes,20.85,1327.4,No,15771.54,104438.03,33.490002,1706000,33.419998,33.34,33.200001
Female,0,29,138145.62,No,68,Yes,Two year,Yes,89.95,5974.3,No,15927.13,101855.92,25.27,3657100,25.17,25,24.91
Female,0,59,51565.98,Yes,0,Yes,Two year,No,20, ,No,1500,126984,55.869999,243700,55.41,55.52,55.41
Female,1,39,71323.23,No,49,Yes,Month-to-month,Yes,90.85,4515.85,Yes,15899.15,105934.64,54.02,1411500,53.77,53.599998,53.509998
Female,1,39,38882.34,No,4,Yes,Month-to-month,No,48.75,179.85,No,13317.18,112441.66,23.99,7962100,22.780001,23.700001,22.66
Male,0,42,676.06,No,63,Yes,One year,No,80,5040.2,No,13999.79,106065.19,44.419998,4268500,44.330002,43.790001,43.189999
Female,0,37,72203.8,No,2,Yes,Month-to-month,No,79.7,165,Yes,2186.81,109337.5,18.49,6398700,18.16,18.34,18.01
Male,0,35,174094.24,No,21,Yes,One year,Yes,20.35,422.7,No,9992.89,118446.89,16.48,2467000,15.98,16.33,15.98
Male,0,42,2150.22,Yes,55,Yes,Two year,No,57.55,3046.4,Yes,7530.87,112421.46,56.639999,1430500,56.549999,56.549999,55.93
Male,0,67,177783.04,Yes,1,Yes,Month-to-month,Yes,20.25,20.25,No,15775.66,101718.9,15.62,5782600,15.21,15.33,15.08
Female,0,39,44363.42,No,17,Yes,Two year,No,19.4,358.05,No,4603.7,123504.28,50.119999,3858300,49.900002,49.41,48.360001
Male,0,30,96847.91,No,30,Yes,Month-to-month,Yes,100.4,2936.25,No,13549.02,86993.4,56.119999,1627200,55.529999,56.02,55.41
Male,0,40,148579.43,Yes,22,Yes,Month-to-month,Yes,57.95,1271.8,No,9718.58,118692,18.889999,7193900,18.790001,18.780001,18.610001
Female,0,38,38308.34,No,9,Yes,Month-to-month,Yes,59.5,530.05,No,5160.36,123240.08,28.219999,2024600,28.040001,28.18,27.83
Male,0,51,142538.31,Yes,1,Yes,Month-to-month,No,19.2,19.2,No,6631.8,121757.8,26.85,42246100,26.639999,26.190001,26.08
Female,0,38,153122.58,No,21,Yes,Month-to-month,Yes,86.5,1808.7,Yes,6293.35,111849.3,45.720001,830500,45.23,45.59,45.220001
Male,0,24,169505.83,No,19,Yes,Month-to-month,No,59.55,1144.6,No,7368.2,121012.35,30.52,1159600,30.450001,30.379999,30
Female,0,20,57929.9,Yes,69,Yes,Month-to-month,Yes,103.95,7446.9,Yes,1577.2,123240,25.719999,2028700,25.51,25.66,25.379999
Male,1,68,175399.14,No,1,No,Month-to-month,Yes,25.1,25.1,Yes,17716.32,105934.66,16.59,4254100,16.360001,16.219999,16.17
Female,0,39,107964.36,No,72,Yes,Two year,Yes,103.95,7556.9,No,5123.34,123240.08,50.349998,7498700,49.77,50.099998,49.599998
Male,0,39,94263.44,Yes,70,Yes,Two year,No,68.95,4858.7,No,12812.56,112421.31,46.630001,5030400,46.490002,45.360001,45.23
Female,0,45,155921.81,No,66,Yes,Month-to-month,Yes,103.1,6595,No,7990.51,112404.03,38.299999,5460000,19.1499995,18.8999995,18.8050005
Female,0,34,137995.66,Yes,7,No,Month-to-month,Yes,24.7,149.05,No,25314.25,93726.6,46.779995,1016300,20.61778089,20.74666978,20.54667111
Female,1,38,179631.85,Yes,46,Yes,Month-to-month,Yes,110.2,4972.1,No,14175.27,104793.14,48.889999,1885800,48.779999,48.419998,48.27
Male,0,46,166586.99,No,39,No,Month-to-month,Yes,48.95,1880.85,Yes,11248.78,110203.19,55.060001,1191300,54.91,54.790001,54.189999
Female,0,43,115116.35,Yes,32,Yes,Month-to-month,No,62.45,2045.55,No,16730.7,77232.94,49.400002,2656300,48.93,49.279999,48.73
Male,0,43,23881.62,No,24,Yes,Month-to-month,Yes,89.55,2187.15,No,28882.04,94440.58,53.400002,1093600,13.3125,13.21,13.13
Male,0,35,105837.38,Yes,6,Yes,Month-to-month,Yes,83.55,477.55,Yes,6868.16,86829.98,14.09,8703500,13.89,14.04,13.73
Female,0,27,101418.05,No,37,Yes,Month-to-month,Yes,78.9,2976.95,No,5000,123290.7,13.72,4577100,13.57,13.68,13.33
Male,0,31,182266.01,Yes,8,Yes,Month-to-month,No,20.35,178.7,No,5000,123290.7,17.16,921900,17.059999,16.98,16.969999
Female,0,34,28698.17,Yes,72,Yes,Two year,Yes,71.45,5025.85,No,5268.99,120892.8,29.020003,6528700,27.6989396,27.60306903,27.44008054
Male,1,41,50422.36,No,71,No,Two year,No,46.35,3353.4,No,10645.73,112401.06,25,22908400,24.889999,24.709999,24.48
Female,0,42,151336.96,No,16,Yes,Month-to-month,Yes,94.65,1461.15,No,11262.54,105934.65,23.059999,17621700,20.959999,22.790001,20.58
Female,0,42,112979.6,No,57,No,Month-to-month,Yes,49.9,2782.4,No,10809.9,73075,29.15,5499200,29.07,28.9,28.67
Male,0,40,36371.27,No,66,Yes,One year,No,25.45,1699.15,No,9494.08,112421.44,14.11,8794300,13.84,13.93,13.65
Female,1,39,52166.25,No,17,Yes,Month-to-month,Yes,89.15,1496.9,Yes,11671.46,112400.65,15.84,1234000,15.73,15.74,15.61
Female,0,27,147261.58,Yes,21,Yes,Month-to-month,No,20.75,452.2,No,12789.43,110203.19,33.419998,1185600,32.529999,33.360001,32.419998
Male,0,24,88724.49,No,66,Yes,Two year,Yes,66.1,4428.45,No,7179.39,112421.42,21.48,438300,21.09,20.440001,20.4
Female,0,42,190531.77,No,17,Yes,Month-to-month,Yes,75.4,1322.55,No,14488.86,103610.81,33.330002,8818300,32.68,33.32,32.330002
Male,0,27,199953.33,Yes,1,Yes,Month-to-month,Yes,70.45,70.45,Yes,0,128213.69,21.690001,5754800,20.950001,21.450001,20.950001
Male,0,47,144290.97,No,58,Yes,One year,No,60.3,3563.8,Yes,5141.07,88062,67.629997,6153600,33.5600015,33.1899985,32.9749985
Female,0,32,130514.78,Yes,8,Yes,Month-to-month,No,21.05,139.75,No,13649.24,112401.09,62.360001,4698000,61.860001,62.200001,61.830002
Male,0,35,53954.24,No,27,Yes,One year,No,69.35,1927.3,No,15934.32,105934.68,34.27,2544800,33.91,33.779999,33.290001
Male,0,31,169802.73,No,34,Yes,Month-to-month,No,88.85,3000.25,No,10832.33,109764.4,9,1102000,8.97,8.98,8.87
Male,0,28,146851.73,No,30,Yes,One year,Yes,97,3021.3,No,7912.25,112073.03,25.41,13383700,24.6,25.33,24.530001
Male,0,40,96832.82,No,33,Yes,Month-to-month,Yes,66.4,2245.4,No,0,128174.71,72.849998,3551300,72.239998,72.809998,72.120003
Male,0,47,57553.02,Yes,1,No,Month-to-month,No,24.75,24.75,Yes,60,99014.4,87.529999,18379600,21.74250025,21.8600005,21.625
Male,0,28,74800.99,Yes,14,Yes,Month-to-month,No,69.2,944.65,No,14253.45,100827.81,49.490002,781300,49.009998,48.990002,48.700001
Female,0,44,192542.17,Yes,16,Yes,One year,Yes,79.5,1264.2,No,2513.5,125648.61,75.57,3285200,18.82250025,18.76000025,18.6075
Female,0,23,72990.62,No,49,Yes,Two year,No,100.65,4917.75,No,3239.3,124554.02,30.02,2870200,29.58,29.969999,29.57
Male,0,35,31050.02,Yes,19,Yes,Month-to-month,No,103.3,2012.7,Yes,2461.12,119477.04,18.369999,9420900,16.50823035,16.70018007,16.36197075
Female,0,38,52795.56,Yes,70,Yes,Two year,No,79.7,5743.3,No,17440.35,105279.67,52.869999,482600,52.669998,52.650002,52.07
Female,0,59,27435.41,Yes,32,Yes,Month-to-month,No,61.4,1864.65,No,0,128128.39,70.890002,1832600,63.61412681,64.08513496,63.30615851
Female,0,42,150266.81,No,18,Yes,Month-to-month,Yes,69.8,1221.65,No,215.02,127906.97,30.1,301100,30.09,29.91,29.889999
Male,0,33,40299.23,No,37,No,Two year,Yes,40.55,1390.85,No,4878.06,123240,24.610001,1863700,24.610001,24.33,24.16
Female,0,26,149369.41,No,4,Yes,Month-to-month,Yes,75.65,302.35,No,9865.38,106441.64,42.689999,1892600,42.48,41.299999,41.110001
Female,0,46,120250.58,No,16,Yes,Month-to-month,No,90.7,1374.9,No,5985.74,122114.25,45.360001,1280000,44.790001,44.759998,44.349998
Male,0,64,84760.32,No,17,Yes,Month-to-month,Yes,80.5,1336.9,No,18592.94,106228.09,31.869874,23054200,29.84669179,29.28390121,29.26514049
Female,0,26,156424.4,Yes,19,Yes,Month-to-month,Yes,60.6,1297.8,No,11007.64,110203.18,62.450001,481600,62.349998,62.150002,61.939999
Male,0,24,109355.73,No,60,Yes,Two year,No,101.15,6067.4,No,11324.88,105934.66,37.25,5686500,37.16,37.110001,36.880001
Male,0,68,184936.77,Yes,51,Yes,Two year,Yes,24.95,1222.25,No,7856.83,119071.92,46.16,2097700,45.439999,45.77,45.419998
Male,0,21,36560.51,Yes,28,Yes,Two year,Yes,20.3,487.95,No,4462.71,120779.54,50.639999,939000,25.3199995,25.26,25.125
Male,0,32,165693.06,No,43,Yes,Two year,Yes,60,2548.55,No,15396.64,112654.65,29.209999,31540700,28.5,28.99,28.5
Male,0,38,163666.85,No,42,Yes,Two year,No,20.25,835.5,No,22894.39,98513.82,29.200001,6173200,14.5950005,14.1099995,14.08
Male,0,38,35644.79,No,3,Yes,Month-to-month,Yes,78.5,242.05,Yes,0,128042.72,84,592500,82.809998,83.169998,82.75
Female,0,32,188203.58,No,1,Yes,Month-to-month,No,44.75,44.75,No,1150,126881.36,34.75,2481700,34.709999,34.439999,34.32
Female,0,31,6120.84,No,3,Yes,Month-to-month,No,19.85,63.75,Yes,17753.17,103998.57,21.989953,8519200,17.52676006,17.68980006,17.52676006
Female,0,29,164484.78,No,63,Yes,Two year,No,98,6218.45,No,18848.35,105934.64,54.84,13772000,54.73,54.209999,54.16
Male,1,37,164268.28,No,3,Yes,Month-to-month,Yes,79.9,260.9,Yes,11424.49,110232.18,20.08,3248600,20.08,19.879999,19.74
Male,0,50,140136.1,No,68,Yes,Month-to-month,Yes,107.7,7320.9,No,14448.75,112813.16,44.139999,780300,44.009998,43.860001,43.459999
Female,1,40,121084.27,No,30,Yes,Month-to-month,Yes,99.7,2967.35,Yes,2731.45,119497.59,23.530001,5912600,22.15,23.25,22.15
Female,0,36,35156.54,No,60,Yes,Two year,No,104.7,6333.8,No,295.24,127677.53,72.379997,4431900,69.019997,72.110001,69.019997
Male,0,59,103159.11,No,15,Yes,Month-to-month,Yes,58.6,939.7,Yes,16368.54,103325.11,58.150002,885900,55.209999,56.189999,54.98
Male,1,34,74858.3,No,45,Yes,Month-to-month,Yes,93.9,4200.25,No,17232.78,105934.66,21.66,2278400,21.65,21.610001,21.459999
Female,0,49,91556.57,No,70,Yes,Two year,No,86.45,5950.2,No,250,126984,17.58,8226100,17.49,17.459999,17.09
Male,0,33,199203.21,No,10,Yes,Month-to-month,Yes,98.5,1037.75,Yes,14746.46,106441.67,24.16,4906500,23.969999,24.110001,23.780001
Male,0,36,27011.8,No,4,Yes,Month-to-month,No,19.4,93.4,No,6093.48,121844.96,69.739998,18630800,69.540001,69.68,69.349998
Female,0,31,188637.05,No,1,Yes,Month-to-month,Yes,50.45,50.45,Yes,13230.4,112401.07,36.639999,710000,36.150002,36.57,36
Female,0,40,61581.2,No,68,Yes,Two year,Yes,24.95,1614.9,No,250,126984,9,9249700,8.91,8.89,8.85
Male,0,47,197529.23,Yes,22,Yes,Month-to-month,No,75,1573.95,No,5559.19,99014.4,17.23,16715600,16.809999,17.120001,16.799999
Male,0,37,182258.17,Yes,38,Yes,Month-to-month,Yes,94.65,3624.3,Yes,21916.54,100908.79,36.320001,4148000,25.81596046,26.08195543,25.66498994
Female,0,23,80778.5,No,1,Yes,Month-to-month,Yes,100.25,100.25,Yes,7970.07,88062,62.869999,755300,62.400002,62.73,62.150002
Male,0,35,155394.52,No,18,Yes,Month-to-month,No,78.2,1468.75,No,13797.25,110560.32,16.85,4677900,16.360001,16.709999,16.25
Male,0,28,3408.7,No,29,Yes,Month-to-month,Yes,94.2,2607.6,No,12976.11,106065.15,17.110001,2133000,16.91,16.82,16.75
Female,0,32,19367.98,No,16,Yes,Month-to-month,Yes,88.45,1422.1,Yes,45.92,127845.29,31.359999,4626600,22.33190343,21.76680973,21.69527825
Male,0,70,62282.99,No,1,Yes,Month-to-month,Yes,69.85,69.85,Yes,9081.35,112401.08,5.84,10985300,5.64,5.5,5.43
Male,0,41,65396.79,No,12,Yes,Month-to-month,No,81.7,858.6,Yes,11009.89,105934.68,39.66,738900,39.34,39.310001,39.169998
Male,0,30,139712.81,No,31,No,One year,Yes,50.05,1523.4,No,3378.05,89713.16,211.599997,148516900,30.13285643,29.41857143,29.40999986
Male,0,35,60972.84,No,4,Yes,Month-to-month,Yes,79.9,324.3,Yes,14538.21,105934.67,27.27,2076400,27.26,26.92,26.809999
Female,0,31,1375.46,No,48,Yes,One year,Yes,69.55,3435.6,No,4643.96,86595.61,55.569949,16132500,26.56170401,26.62407801,26.46574545
Female,0,39,22191.82,No,15,Yes,Month-to-month,Yes,25.4,399.6,Yes,13060.02,111317.92,43.59,4734200,42.959999,42.810001,42.740002
Male,0,33,8973.67,No,50,Yes,One year,Yes,90.1,4549.45,No,6871.77,120937.9,36.209999,6732300,35.919998,35.869999,35.470001
Male,0,53,118502.34,No,7,Yes,Month-to-month,Yes,44.65,322.5,No,0,127800.6,29.85,5807800,29.85,28.959999,28.93
Male,1,56,161802.82,No,41,Yes,Month-to-month,Yes,83.75,3273.55,Yes,4655.41,122157.23,30.969999,3693700,30.77,30.540001,30.299999
Male,0,23,90494.72,Yes,68,Yes,Two year,No,80.35,5375.15,No,9878.93,105934.67,42.920004,3384800,37.50658648,37.11150132,36.74275768
Female,1,29,15470.91,No,26,Yes,Month-to-month,Yes,98.1,2510.7,No,98.4,127677.49,66.809998,711800,66.690002,65.639999,65.330002
Male,0,36,65147.27,No,57,No,Two year,No,53.35,3090.05,No,13591.76,112356.83,26.75,3405900,26.219999,26.08,25.85
Female,0,40,157886.6,No,3,Yes,Month-to-month,No,19.55,61.05,No,11009.63,112401.03,27.48,1776100,27.41,27.34,26.92
Female,0,33,85439.73,No,1,Yes,Month-to-month,No,20.9,20.9,Yes,81740.92,39459,36.119999,4896100,35.970001,36.009998,35.459999
Male,0,52,54038.62,Yes,19,Yes,One year,Yes,48.95,955.6,No,10962.46,96254.39,14.22,5588400,14.02,14.04,13.8
