OrderID,OrderDate,PropertyID,ProductID,Quantity,ProductName,ProductCategory,Price,PropertyCity,PropertyState,sales
3248,15-04-2016,13,53,2,Iron,Furnishings,20,New Orleans,Louisiana,40
4328,14-09-2016,13,53,2,Iron,Furnishings,20,New Orleans,Louisiana,40
1097,13-06-2015,13,34,1,Shower Curtain,Furnishings,5,New Orleans,Louisiana,5
2699,28-01-2016,13,34,3,Shower Curtain,Furnishings,5,New Orleans,Louisiana,15
2848,21-02-2016,13,34,2,Shower Curtain,Furnishings,5,New Orleans,Louisiana,10
629,05-04-2015,13,31,3,Sticky Notes,Office Supplies,20,New Orleans,Louisiana,60
2777,09-02-2016,13,31,2,Sticky Notes,Office Supplies,20,New Orleans,Louisiana,40
4449,04-10-2016,13,31,1,Sticky Notes,Office Supplies,20,New Orleans,Louisiana,20
754,23-04-2015,13,78,3,Small Area Rug,Public Areas,20,New Orleans,Louisiana,60
2786,11-02-2016,13,78,1,Small Area Rug,Public Areas,20,New Orleans,Louisiana,20
3168,05-04-2016,13,78,1,Small Area Rug,Public Areas,20,New Orleans,Louisiana,20
3709,14-06-2016,13,78,3,Small Area Rug,Public Areas,20,New Orleans,Louisiana,60
4735,17-11-2016,13,78,3,Small Area Rug,Public Areas,20,New Orleans,Louisiana,60
164,25-01-2015,13,50,2,Small Vase,Furnishings,33,New Orleans,Louisiana,66
2212,19-11-2015,13,50,2,Small Vase,Furnishings,33,New Orleans,Louisiana,66
3365,30-04-2016,13,50,3,Small Vase,Furnishings,33,New Orleans,Louisiana,99
3611,01-06-2016,13,50,3,Small Vase,Furnishings,33,New Orleans,Louisiana,99
3945,20-07-2016,13,50,1,Small Vase,Furnishings,33,New Orleans,Louisiana,33
409,02-03-2015,13,56,1,Telephone,Furnishings,38,New Orleans,Louisiana,38
3073,21-03-2016,13,56,2,Telephone,Furnishings,38,New Orleans,Louisiana,76
4952,23-12-2016,13,56,1,Telephone,Furnishings,38,New Orleans,Louisiana,38
109,18-01-2015,13,90,2,Luggage Cart,Public Areas,138,New Orleans,Louisiana,276
942,22-05-2015,13,90,3,Luggage Cart,Public Areas,138,New Orleans,Louisiana,414
1677,02-09-2015,13,90,2,Luggage Cart,Public Areas,138,New Orleans,Louisiana,276
3078,22-03-2016,13,90,1,Luggage Cart,Public Areas,138,New Orleans,Louisiana,138
3210,10-04-2016,13,90,3,Luggage Cart,Public Areas,138,New Orleans,Louisiana,414
3548,24-05-2016,13,4,1,Shampoo,Housekeeping,40,New Orleans,Louisiana,40
122,20-01-2015,13,7,3,Hand Soap,Housekeeping,35,New Orleans,Louisiana,105
3234,13-04-2016,13,7,2,Hand Soap,Housekeeping,35,New Orleans,Louisiana,70
3573,28-05-2016,13,7,2,Hand Soap,Housekeeping,35,New Orleans,Louisiana,70
3818,30-06-2016,13,7,2,Hand Soap,Housekeeping,35,New Orleans,Louisiana,70
3721,18-06-2016,13,22,1,Paper Clips,Office Supplies,3,New Orleans,Louisiana,3
4467,07-10-2016,13,22,1,Paper Clips,Office Supplies,3,New Orleans,Louisiana,3
4673,07-11-2016,13,22,2,Paper Clips,Office Supplies,3,New Orleans,Louisiana,6
2025,24-10-2015,13,2,1,Hand Towel,Housekeeping,5,New Orleans,Louisiana,5
2303,01-12-2015,13,2,1,Hand Towel,Housekeeping,5,New Orleans,Louisiana,5
3006,13-03-2016,13,2,2,Hand Towel,Housekeeping,5,New Orleans,Louisiana,10
2081,02-11-2015,13,38,1,Bed (Double),Furnishings,250,New Orleans,Louisiana,250
3396,04-05-2016,13,38,1,Bed (Double),Furnishings,250,New Orleans,Louisiana,250
3597,31-05-2016,13,38,3,Bed (Double),Furnishings,250,New Orleans,Louisiana,750
1833,27-09-2015,13,66,2,Wood Glue,Maintenance,21,New Orleans,Louisiana,42
4895,13-12-2016,13,66,3,Wood Glue,Maintenance,21,New Orleans,Louisiana,63
4976,27-12-2016,13,66,2,Wood Glue,Maintenance,21,New Orleans,Louisiana,42
979,28-05-2015,13,14,1,Pillowcase,Housekeeping,15,New Orleans,Louisiana,15
1113,16-06-2015,13,14,3,Pillowcase,Housekeeping,15,New Orleans,Louisiana,45
965,26-05-2015,13,88,2,Serving Tray,Public Areas,6,New Orleans,Louisiana,12
4780,24-11-2016,13,88,3,Serving Tray,Public Areas,6,New Orleans,Louisiana,18
4894,12-12-2016,13,88,1,Serving Tray,Public Areas,6,New Orleans,Louisiana,6
2218,20-11-2015,13,49,3,Large Vase,Furnishings,27,New Orleans,Louisiana,81
3865,08-07-2016,13,49,3,Large Vase,Furnishings,27,New Orleans,Louisiana,81
758,24-04-2015,13,68,3,Window Screen,Maintenance,30,New Orleans,Louisiana,90
1615,24-08-2015,13,68,3,Window Screen,Maintenance,30,New Orleans,Louisiana,90
3756,22-06-2016,13,68,2,Window Screen,Maintenance,30,New Orleans,Louisiana,60
780,28-04-2015,13,77,1,Large Area Rug,Public Areas,40,New Orleans,Louisiana,40
1208,29-06-2015,13,77,3,Large Area Rug,Public Areas,40,New Orleans,Louisiana,120
3120,29-03-2016,13,77,2,Large Area Rug,Public Areas,40,New Orleans,Louisiana,80
1799,22-09-2015,13,82,3,Business Cards,Public Areas,60,New Orleans,Louisiana,180
3521,20-05-2016,13,82,1,Business Cards,Public Areas,60,New Orleans,Louisiana,60
1341,19-07-2015,13,9,3,Tissues,Housekeeping,14,New Orleans,Louisiana,42
2889,27-02-2016,13,9,2,Tissues,Housekeeping,14,New Orleans,Louisiana,28
3220,12-04-2016,13,9,2,Tissues,Housekeeping,14,New Orleans,Louisiana,28
3613,02-06-2016,13,9,3,Tissues,Housekeeping,14,New Orleans,Louisiana,42
3713,15-06-2016,13,9,3,Tissues,Housekeeping,14,New Orleans,Louisiana,42
492,15-03-2015,13,1,1,Large Towel,Housekeeping,9,New Orleans,Louisiana,9
843,08-05-2015,13,1,3,Large Towel,Housekeeping,9,New Orleans,Louisiana,27
1762,16-09-2015,13,1,3,Large Towel,Housekeeping,9,New Orleans,Louisiana,27
181,27-01-2015,13,81,3,Flyer Holder,Public Areas,3,New Orleans,Louisiana,9
1125,18-06-2015,13,81,3,Flyer Holder,Public Areas,3,New Orleans,Louisiana,9
4581,25-10-2016,13,81,1,Flyer Holder,Public Areas,3,New Orleans,Louisiana,3
2691,27-01-2016,13,11,1,Shower Cap,Housekeeping,10,New Orleans,Louisiana,10
1030,02-06-2015,13,62,1,Leaf Blower,Maintenance,202,New Orleans,Louisiana,202
3952,20-07-2016,13,62,2,Leaf Blower,Maintenance,202,New Orleans,Louisiana,404
4270,05-09-2016,13,62,1,Leaf Blower,Maintenance,202,New Orleans,Louisiana,202
4354,17-09-2016,13,62,3,Leaf Blower,Maintenance,202,New Orleans,Louisiana,606
1147,20-06-2015,13,80,1,Poster Stand,Public Areas,27,New Orleans,Louisiana,27
2140,11-11-2015,13,80,3,Poster Stand,Public Areas,27,New Orleans,Louisiana,81
2831,19-02-2016,13,80,2,Poster Stand,Public Areas,27,New Orleans,Louisiana,54
3893,13-07-2016,13,46,2,Safe,Furnishings,115,New Orleans,Louisiana,230
4566,23-10-2016,13,46,2,Safe,Furnishings,115,New Orleans,Louisiana,230
4733,17-11-2016,13,46,1,Safe,Furnishings,115,New Orleans,Louisiana,115
1716,08-09-2015,13,40,1,Coffee Maker,Furnishings,119,New Orleans,Louisiana,119
2416,20-12-2015,13,40,2,Coffee Maker,Furnishings,119,New Orleans,Louisiana,238
985,28-05-2015,13,12,3,Bed Sheet (King),Housekeeping,29,New Orleans,Louisiana,87
1155,21-06-2015,13,12,1,Bed Sheet (King),Housekeeping,29,New Orleans,Louisiana,29
1919,09-10-2015,13,12,2,Bed Sheet (King),Housekeeping,29,New Orleans,Louisiana,58
3468,14-05-2016,13,12,3,Bed Sheet (King),Housekeeping,29,New Orleans,Louisiana,87
3874,09-07-2016,13,12,2,Bed Sheet (King),Housekeeping,29,New Orleans,Louisiana,58
264,12-02-2015,13,55,2,Television,Furnishings,200,New Orleans,Louisiana,400
527,21-03-2015,13,86,1,Sofa,Public Areas,215,New Orleans,Louisiana,215
3994,26-07-2016,13,86,3,Sofa,Public Areas,215,New Orleans,Louisiana,645
4210,26-08-2016,13,86,2,Sofa,Public Areas,215,New Orleans,Louisiana,430
4768,22-11-2016,13,86,2,Sofa,Public Areas,215,New Orleans,Louisiana,430
1765,17-09-2015,13,17,1,Clothes Hanger,Housekeeping,18,New Orleans,Louisiana,18
2836,19-02-2016,13,17,2,Clothes Hanger,Housekeeping,18,New Orleans,Louisiana,36
554,25-03-2015,13,43,1,Table Lamp,Furnishings,38,New Orleans,Louisiana,38
2852,22-02-2016,13,43,1,Table Lamp,Furnishings,38,New Orleans,Louisiana,38
3211,10-04-2016,13,43,3,Table Lamp,Furnishings,38,New Orleans,Louisiana,114
4572,24-10-2016,13,43,3,Table Lamp,Furnishings,38,New Orleans,Louisiana,114
403,01-03-2015,13,76,2,Ficus,Public Areas,80,New Orleans,Louisiana,160
4861,06-12-2016,13,76,1,Ficus,Public Areas,80,New Orleans,Louisiana,80
4533,18-10-2016,13,26,3,Envelopes (Catalog),Office Supplies,13,New Orleans,Louisiana,39
4649,03-11-2016,13,26,2,Envelopes (Catalog),Office Supplies,13,New Orleans,Louisiana,26
2151,12-11-2015,13,32,1,Note Pads,Office Supplies,14,New Orleans,Louisiana,14
4351,17-09-2016,13,32,1,Note Pads,Office Supplies,14,New Orleans,Louisiana,14
4690,10-11-2016,16,41,1,Office Chair,Furnishings,85,Denver,Colorado,85
1497,11-08-2015,16,54,2,Chest of Drawers,Furnishings,150,Denver,Colorado,300
3601,01-06-2016,16,54,1,Chest of Drawers,Furnishings,150,Denver,Colorado,150
3224,12-04-2016,16,71,2,Hammer,Maintenance,17,Denver,Colorado,34
4201,25-08-2016,16,71,2,Hammer,Maintenance,17,Denver,Colorado,34
4485,10-10-2016,16,71,1,Hammer,Maintenance,17,Denver,Colorado,17
4731,16-11-2016,16,71,3,Hammer,Maintenance,17,Denver,Colorado,51
2392,16-12-2015,16,3,1,Washcloth,Housekeeping,3,Denver,Colorado,3
126,21-01-2015,16,45,3,Computer Desk,Furnishings,102,Denver,Colorado,306
3050,18-03-2016,16,45,2,Computer Desk,Furnishings,102,Denver,Colorado,204
1539,16-08-2015,16,94,2,Monitor,Public Areas,70,Denver,Colorado,140
1783,20-09-2015,16,94,3,Monitor,Public Areas,70,Denver,Colorado,210
4623,30-10-2016,16,94,1,Monitor,Public Areas,70,Denver,Colorado,70
303,17-02-2015,16,35,3,Tissue Box,Furnishings,25,Denver,Colorado,75
919,19-05-2015,16,35,2,Tissue Box,Furnishings,25,Denver,Colorado,50
2827,18-02-2016,16,35,3,Tissue Box,Furnishings,25,Denver,Colorado,75
4427,30-09-2016,16,35,2,Tissue Box,Furnishings,25,Denver,Colorado,50
8,02-01-2015,16,93,1,Terminal,Public Areas,85,Denver,Colorado,85
402,01-03-2015,16,93,1,Terminal,Public Areas,85,Denver,Colorado,85
2012,22-10-2015,16,93,1,Terminal,Public Areas,85,Denver,Colorado,85
480,14-03-2015,16,24,2,Envelopes (Letter),Office Supplies,24,Denver,Colorado,48
808,02-05-2015,16,24,3,Envelopes (Letter),Office Supplies,24,Denver,Colorado,72
1132,18-06-2015,16,24,1,Envelopes (Letter),Office Supplies,24,Denver,Colorado,24
2300,01-12-2015,16,24,2,Envelopes (Letter),Office Supplies,24,Denver,Colorado,48
4505,13-10-2016,16,24,3,Envelopes (Letter),Office Supplies,24,Denver,Colorado,72
4029,30-07-2016,16,23,1,Printer Toner,Office Supplies,85,Denver,Colorado,85
4915,16-12-2016,16,23,2,Printer Toner,Office Supplies,85,Denver,Colorado,170
15,03-01-2015,16,20,2,Pens,Office Supplies,30,Denver,Colorado,60
1271,09-07-2015,16,20,3,Pens,Office Supplies,30,Denver,Colorado,90
4010,28-07-2016,16,20,2,Pens,Office Supplies,30,Denver,Colorado,60
4549,21-10-2016,16,20,2,Pens,Office Supplies,30,Denver,Colorado,60
4244,31-08-2016,16,84,3,Tall Chair,Public Areas,75,Denver,Colorado,225
4266,05-09-2016,16,84,3,Tall Chair,Public Areas,75,Denver,Colorado,225
4476,08-10-2016,16,84,3,Tall Chair,Public Areas,75,Denver,Colorado,225
1032,03-06-2015,16,89,1,Photograph,Public Areas,45,Denver,Colorado,45
3200,08-04-2016,16,89,1,Photograph,Public Areas,45,Denver,Colorado,45
3355,28-04-2016,16,89,2,Photograph,Public Areas,45,Denver,Colorado,90
825,05-05-2015,16,21,2,Printer Paper,Office Supplies,50,Denver,Colorado,100
1308,13-07-2015,16,21,2,Printer Paper,Office Supplies,50,Denver,Colorado,100
4988,30-12-2016,16,21,2,Printer Paper,Office Supplies,50,Denver,Colorado,100
1121,17-06-2015,16,6,2,Conditioner,Housekeeping,40,Denver,Colorado,80
1678,02-09-2015,16,6,2,Conditioner,Housekeeping,40,Denver,Colorado,80
1797,22-09-2015,16,6,2,Conditioner,Housekeeping,40,Denver,Colorado,80
3610,01-06-2016,16,6,3,Conditioner,Housekeeping,40,Denver,Colorado,120
4781,24-11-2016,16,6,3,Conditioner,Housekeeping,40,Denver,Colorado,120
1864,02-10-2015,16,57,2,Wireless Router,Furnishings,70,Denver,Colorado,140
3216,11-04-2016,16,57,3,Wireless Router,Furnishings,70,Denver,Colorado,210
3563,26-05-2016,16,57,1,Wireless Router,Furnishings,70,Denver,Colorado,70
4226,28-08-2016,16,57,1,Wireless Router,Furnishings,70,Denver,Colorado,70
56,10-01-2015,16,70,3,Door Lock,Maintenance,117,Denver,Colorado,351
296,16-02-2015,16,70,3,Door Lock,Maintenance,117,Denver,Colorado,351
903,16-05-2015,16,70,2,Door Lock,Maintenance,117,Denver,Colorado,234
1005,30-05-2015,16,52,1,Ironing Board,Furnishings,18,Denver,Colorado,18
1558,17-08-2015,16,52,2,Ironing Board,Furnishings,18,Denver,Colorado,36
3028,15-03-2016,16,52,2,Ironing Board,Furnishings,18,Denver,Colorado,36
2213,19-11-2015,16,74,1,Large Plant,Public Areas,35,Denver,Colorado,35
2543,07-01-2016,16,33,2,Towel Rack,Furnishings,10,Denver,Colorado,20
3944,20-07-2016,16,33,3,Towel Rack,Furnishings,10,Denver,Colorado,30
3047,17-03-2016,16,73,3,Mop,Maintenance,15,Denver,Colorado,45
3327,25-04-2016,16,5,1,Moisturizer,Housekeeping,40,Denver,Colorado,40
4313,12-09-2016,16,5,2,Moisturizer,Housekeeping,40,Denver,Colorado,80
4459,05-10-2016,16,5,3,Moisturizer,Housekeeping,40,Denver,Colorado,120
692,15-04-2015,16,79,3,Coffee Table,Public Areas,103,Denver,Colorado,309
1218,30-06-2015,16,44,3,Floor Lamp,Furnishings,55,Denver,Colorado,165
1249,06-07-2015,16,44,2,Floor Lamp,Furnishings,55,Denver,Colorado,110
2812,15-02-2016,16,44,3,Floor Lamp,Furnishings,55,Denver,Colorado,165
705,16-04-2015,16,10,1,Toilet Paper,Housekeeping,19,Denver,Colorado,19
3576,28-05-2016,16,10,1,Toilet Paper,Housekeeping,19,Denver,Colorado,19
4237,30-08-2016,16,10,1,Toilet Paper,Housekeeping,19,Denver,Colorado,19
3124,29-03-2016,16,87,1,End Table,Public Areas,30,Denver,Colorado,30
1078,10-06-2015,16,37,3,Bed (King),Furnishings,300,Denver,Colorado,900
2743,04-02-2016,16,37,3,Bed (King),Furnishings,300,Denver,Colorado,900
411,03-03-2015,16,30,1,Permanent Markers,Office Supplies,6,Denver,Colorado,6
442,07-03-2015,16,30,2,Permanent Markers,Office Supplies,6,Denver,Colorado,12
1740,12-09-2015,16,30,2,Permanent Markers,Office Supplies,6,Denver,Colorado,12
1891,06-10-2015,16,30,2,Permanent Markers,Office Supplies,6,Denver,Colorado,12
3040,17-03-2016,16,30,2,Permanent Markers,Office Supplies,6,Denver,Colorado,12
4254,02-09-2016,16,30,3,Permanent Markers,Office Supplies,6,Denver,Colorado,18
490,15-03-2015,16,83,3,Bar Stool,Public Areas,60,Denver,Colorado,180
248,10-02-2015,16,19,2,Light Bulb,Housekeeping,17,Denver,Colorado,34
1160,22-06-2015,16,19,1,Light Bulb,Housekeeping,17,Denver,Colorado,17
1306,13-07-2015,16,19,3,Light Bulb,Housekeeping,17,Denver,Colorado,51
3648,06-06-2016,16,19,3,Light Bulb,Housekeeping,17,Denver,Colorado,51
2428,22-12-2015,16,27,2,Invisible Tape,Office Supplies,8,Denver,Colorado,16
2867,24-02-2016,16,27,1,Invisible Tape,Office Supplies,8,Denver,Colorado,8
356,24-02-2015,16,28,3,Staples,Office Supplies,8,Denver,Colorado,24
2231,21-11-2015,16,28,3,Staples,Office Supplies,8,Denver,Colorado,24
791,29-04-2015,16,47,2,Swivel Chair,Furnishings,75,Denver,Colorado,150
963,25-05-2015,16,47,3,Swivel Chair,Furnishings,75,Denver,Colorado,225
2378,13-12-2015,16,47,3,Swivel Chair,Furnishings,75,Denver,Colorado,225
3750,21-06-2016,16,47,3,Swivel Chair,Furnishings,75,Denver,Colorado,225
2594,16-01-2016,16,58,3,Mirror,Furnishings,85,Denver,Colorado,255
2788,11-02-2016,16,58,1,Mirror,Furnishings,85,Denver,Colorado,85
4149,19-08-2016,16,58,2,Mirror,Furnishings,85,Denver,Colorado,170
2188,17-11-2015,16,13,2,Bed Sheet (Double),Housekeeping,20,Denver,Colorado,40
2713,30-01-2016,16,13,1,Bed Sheet (Double),Housekeeping,20,Denver,Colorado,20
4546,21-10-2016,16,13,3,Bed Sheet (Double),Housekeeping,20,Denver,Colorado,60
4860,06-12-2016,16,91,2,Small Sign,Public Areas,14,Denver,Colorado,28
1794,21-09-2015,16,67,3,Adjustable Wrench,Maintenance,10,Denver,Colorado,30
3369,30-04-2016,16,67,2,Adjustable Wrench,Maintenance,10,Denver,Colorado,20
200,31-01-2015,16,25,2,Envelopes (Legal),Office Supplies,28,Denver,Colorado,56
1955,13-10-2015,16,25,1,Envelopes (Legal),Office Supplies,28,Denver,Colorado,28
2503,02-01-2016,16,25,1,Envelopes (Legal),Office Supplies,28,Denver,Colorado,28
2778,10-02-2016,16,25,1,Envelopes (Legal),Office Supplies,28,Denver,Colorado,28
3240,14-04-2016,16,25,1,Envelopes (Legal),Office Supplies,28,Denver,Colorado,28
3606,01-06-2016,16,25,3,Envelopes (Legal),Office Supplies,28,Denver,Colorado,84
934,21-05-2015,16,51,1,Painting,Furnishings,85,Denver,Colorado,85
1200,28-06-2015,16,51,3,Painting,Furnishings,85,Denver,Colorado,255
961,25-05-2015,16,8,2,Bath Soap,Housekeeping,35,Denver,Colorado,70
3247,15-04-2016,16,8,3,Bath Soap,Housekeeping,35,Denver,Colorado,105
4390,23-09-2016,16,8,1,Bath Soap,Housekeeping,35,Denver,Colorado,35
641,07-04-2015,16,42,2,Reading Chair,Furnishings,70,Denver,Colorado,140
630,06-04-2015,16,18,3,Coffee Cup,Housekeeping,24,Denver,Colorado,72
1122,17-06-2015,16,18,1,Coffee Cup,Housekeeping,24,Denver,Colorado,24
2162,13-11-2015,16,18,2,Coffee Cup,Housekeeping,24,Denver,Colorado,48
3990,26-07-2016,16,18,3,Coffee Cup,Housekeeping,24,Denver,Colorado,72
4336,15-09-2016,16,18,1,Coffee Cup,Housekeeping,24,Denver,Colorado,24
1376,23-07-2015,16,59,3,Screws,Maintenance,14,Denver,Colorado,42
4696,11-11-2016,16,59,2,Screws,Maintenance,14,Denver,Colorado,28
288,15-02-2015,16,48,2,Side Table,Furnishings,40,Denver,Colorado,80
1498,11-08-2015,16,65,2,Ladder,Maintenance,89,Denver,Colorado,178
91,15-01-2015,16,16,3,Mouthwash,Housekeeping,40,Denver,Colorado,120
4358,18-09-2016,16,16,1,Mouthwash,Housekeeping,40,Denver,Colorado,40
1455,05-08-2015,16,72,2,Nails,Maintenance,12,Denver,Colorado,24
3016,14-03-2016,16,72,2,Nails,Maintenance,12,Denver,Colorado,24
79,13-01-2015,16,39,3,Alarm Clock,Furnishings,45,Denver,Colorado,135
247,10-02-2015,16,39,1,Alarm Clock,Furnishings,45,Denver,Colorado,45
1790,21-09-2015,16,85,2,Low Chair,Public Areas,80,Denver,Colorado,160
2208,19-11-2015,16,85,1,Low Chair,Public Areas,80,Denver,Colorado,80
3895,13-07-2016,16,85,3,Low Chair,Public Areas,80,Denver,Colorado,240
4074,08-08-2016,16,85,3,Low Chair,Public Areas,80,Denver,Colorado,240
3700,13-06-2016,16,75,2,Small Plant,Public Areas,25,Denver,Colorado,50
537,23-03-2015,16,60,2,Portable Drill,Maintenance,195,Denver,Colorado,390
654,09-04-2015,16,60,2,Portable Drill,Maintenance,195,Denver,Colorado,390
1617,24-08-2015,16,53,3,Iron,Furnishings,20,Denver,Colorado,60
1991,17-10-2015,16,53,2,Iron,Furnishings,20,Denver,Colorado,40
246,10-02-2015,16,92,1,Large Sign,Public Areas,20,Denver,Colorado,20
1237,04-07-2015,16,92,1,Large Sign,Public Areas,20,Denver,Colorado,20
3963,22-07-2016,16,92,2,Large Sign,Public Areas,20,Denver,Colorado,40
4539,20-10-2016,16,92,2,Large Sign,Public Areas,20,Denver,Colorado,40
354,23-02-2015,16,34,1,Shower Curtain,Furnishings,5,Denver,Colorado,5
1174,24-06-2015,16,34,1,Shower Curtain,Furnishings,5,Denver,Colorado,5
3342,27-04-2016,16,34,3,Shower Curtain,Furnishings,5,Denver,Colorado,15
3725,18-06-2016,16,34,1,Shower Curtain,Furnishings,5,Denver,Colorado,5
4367,20-09-2016,16,34,1,Shower Curtain,Furnishings,5,Denver,Colorado,5
4420,29-09-2016,16,34,2,Shower Curtain,Furnishings,5,Denver,Colorado,10
668,11-04-2015,16,31,2,Sticky Notes,Office Supplies,20,Denver,Colorado,40
1446,04-08-2015,16,31,1,Sticky Notes,Office Supplies,20,Denver,Colorado,20
4355,17-09-2016,16,31,3,Sticky Notes,Office Supplies,20,Denver,Colorado,60
580,29-03-2015,16,78,3,Small Area Rug,Public Areas,20,Denver,Colorado,60
2353,09-12-2015,16,78,3,Small Area Rug,Public Areas,20,Denver,Colorado,60
3400,05-05-2016,16,78,3,Small Area Rug,Public Areas,20,Denver,Colorado,60
3792,26-06-2016,16,78,3,Small Area Rug,Public Areas,20,Denver,Colorado,60
4315,12-09-2016,16,78,1,Small Area Rug,Public Areas,20,Denver,Colorado,20
1080,11-06-2015,16,50,2,Small Vase,Furnishings,33,Denver,Colorado,66
1825,26-09-2015,16,50,1,Small Vase,Furnishings,33,Denver,Colorado,33
3653,07-06-2016,16,50,1,Small Vase,Furnishings,33,Denver,Colorado,33
107,17-01-2015,16,56,2,Telephone,Furnishings,38,Denver,Colorado,76
809,03-05-2015,16,56,3,Telephone,Furnishings,38,Denver,Colorado,114
891,14-05-2015,16,56,2,Telephone,Furnishings,38,Denver,Colorado,76
4030,30-07-2016,16,56,1,Telephone,Furnishings,38,Denver,Colorado,38
381,27-02-2015,16,90,1,Luggage Cart,Public Areas,138,Denver,Colorado,138
3204,10-04-2016,16,90,1,Luggage Cart,Public Areas,138,Denver,Colorado,138
3888,12-07-2016,16,90,1,Luggage Cart,Public Areas,138,Denver,Colorado,138
4513,15-10-2016,16,90,1,Luggage Cart,Public Areas,138,Denver,Colorado,138
3572,28-05-2016,16,15,3,Drinking Glass,Housekeeping,24,Denver,Colorado,72
2586,14-01-2016,16,4,2,Shampoo,Housekeeping,40,Denver,Colorado,80
555,25-03-2015,16,7,2,Hand Soap,Housekeeping,35,Denver,Colorado,70
2895,28-02-2016,16,7,3,Hand Soap,Housekeeping,35,Denver,Colorado,105
3575,28-05-2016,16,22,1,Paper Clips,Office Supplies,3,Denver,Colorado,3
365,24-02-2015,16,2,2,Hand Towel,Housekeeping,5,Denver,Colorado,10
1349,19-07-2015,16,2,2,Hand Towel,Housekeeping,5,Denver,Colorado,10
1365,22-07-2015,16,2,1,Hand Towel,Housekeeping,5,Denver,Colorado,5
1694,05-09-2015,16,2,1,Hand Towel,Housekeeping,5,Denver,Colorado,5
1824,26-09-2015,16,2,1,Hand Towel,Housekeeping,5,Denver,Colorado,5
2240,23-11-2015,16,2,1,Hand Towel,Housekeeping,5,Denver,Colorado,5
3305,21-04-2016,16,2,2,Hand Towel,Housekeeping,5,Denver,Colorado,10
3779,24-06-2016,16,2,2,Hand Towel,Housekeeping,5,Denver,Colorado,10
3902,15-07-2016,16,2,2,Hand Towel,Housekeeping,5,Denver,Colorado,10
1159,22-06-2015,16,29,1,Erasable Markers,Office Supplies,6,Denver,Colorado,6
2838,20-02-2016,16,29,3,Erasable Markers,Office Supplies,6,Denver,Colorado,18
4072,08-08-2016,16,29,2,Erasable Markers,Office Supplies,6,Denver,Colorado,12
2847,21-02-2016,16,38,3,Bed (Double),Furnishings,250,Denver,Colorado,750
4743,18-11-2016,16,38,3,Bed (Double),Furnishings,250,Denver,Colorado,750
4852,05-12-2016,16,38,2,Bed (Double),Furnishings,250,Denver,Colorado,500
4880,09-12-2016,16,66,2,Wood Glue,Maintenance,21,Denver,Colorado,42
1090,12-06-2015,16,14,2,Pillowcase,Housekeeping,15,Denver,Colorado,30
1140,19-06-2015,16,14,3,Pillowcase,Housekeeping,15,Denver,Colorado,45
1767,17-09-2015,16,14,2,Pillowcase,Housekeeping,15,Denver,Colorado,30
3977,24-07-2016,16,14,3,Pillowcase,Housekeeping,15,Denver,Colorado,45
3482,15-05-2016,16,88,1,Serving Tray,Public Areas,6,Denver,Colorado,6
1772,18-09-2015,16,49,3,Large Vase,Furnishings,27,Denver,Colorado,81
1888,05-10-2015,16,49,2,Large Vase,Furnishings,27,Denver,Colorado,54
3070,20-03-2016,16,49,2,Large Vase,Furnishings,27,Denver,Colorado,54
4103,13-08-2016,16,49,2,Large Vase,Furnishings,27,Denver,Colorado,54
2493,01-01-2016,16,68,3,Window Screen,Maintenance,30,Denver,Colorado,90
2950,06-03-2016,16,68,3,Window Screen,Maintenance,30,Denver,Colorado,90
3876,09-07-2016,16,68,2,Window Screen,Maintenance,30,Denver,Colorado,60
4561,23-10-2016,16,68,2,Window Screen,Maintenance,30,Denver,Colorado,60
1124,18-06-2015,16,77,1,Large Area Rug,Public Areas,40,Denver,Colorado,40
166,25-01-2015,16,82,3,Business Cards,Public Areas,60,Denver,Colorado,180
377,27-02-2015,16,9,1,Tissues,Housekeeping,14,Denver,Colorado,14
3274,18-04-2016,16,9,3,Tissues,Housekeeping,14,Denver,Colorado,42
4144,19-08-2016,16,9,2,Tissues,Housekeeping,14,Denver,Colorado,28
1651,30-08-2015,16,1,3,Large Towel,Housekeeping,9,Denver,Colorado,27
2113,07-11-2015,16,81,2,Flyer Holder,Public Areas,3,Denver,Colorado,6
4426,30-09-2016,16,11,1,Shower Cap,Housekeeping,10,Denver,Colorado,10
4628,31-10-2016,16,11,2,Shower Cap,Housekeeping,10,Denver,Colorado,20
1056,05-06-2015,16,62,1,Leaf Blower,Maintenance,202,Denver,Colorado,202
1288,11-07-2015,16,62,2,Leaf Blower,Maintenance,202,Denver,Colorado,404
2030,25-10-2015,16,62,2,Leaf Blower,Maintenance,202,Denver,Colorado,404
2060,30-10-2015,16,62,1,Leaf Blower,Maintenance,202,Denver,Colorado,202
4799,28-11-2016,16,62,2,Leaf Blower,Maintenance,202,Denver,Colorado,404
775,28-04-2015,16,63,3,Duct Tape,Maintenance,27,Denver,Colorado,81
3141,01-04-2016,16,63,2,Duct Tape,Maintenance,27,Denver,Colorado,54
4352,17-09-2016,16,63,1,Duct Tape,Maintenance,27,Denver,Colorado,27
1689,04-09-2015,16,46,1,Safe,Furnishings,115,Denver,Colorado,115
2932,03-03-2016,16,46,3,Safe,Furnishings,115,Denver,Colorado,345
3629,04-06-2016,16,46,1,Safe,Furnishings,115,Denver,Colorado,115
244,10-02-2015,16,40,1,Coffee Maker,Furnishings,119,Denver,Colorado,119
